POGLAVJE,KATEGORIJA,PODKATEGORIJA_4,PODKATEGORIJA_5,SKLOP / 1. NIVO,SKLOP / 2. NIVO,SKLOP / 3. NIVO,RAVEN,KODA,SLOVENSKI NAZIV,KRIŽEC / ETIOLOGIJA,ZVEZDICA / MANIFESTACIJA,VELJAVNOST,KODA DEJAVNA OD,KODA DEJAVNA DO,SPOL,SPOL TIP,STAROST MIN.,STAROST MAX.,STAROST TIP,REDKA DIAGNOZA,MORFOLOGIJA,NESPREJEMLJIVA GLAVNA DIAGNOZA,PRIJAVA NALEZLJIVE BOLEZNI,"PRIJAVA SPO, HIV, HEP B,C","BOLEZNI, KI JIH PREPREČUJEMO S CEPLJENJEM",ENGLISH DESCRIPTION POSTPROCESED
19,S23,0,,S20S29,,,4,S23.0,Poškodbena ruptura medvretenčne ploščice (diskusa) prsnega dela hrbtenice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic rupture of thoracic intervertebral disc
19,S23,1,,S20S29,,,4,S23.1,Izpah prsnega vretenca,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Dislocation of thoracic vertebra, level unspecified"
19,S23,1,0,S20S29,,,5,S23.10,"Izpah prsnega vretenca, neopredeljen nivo",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Dislocation of thoracic vertebra, level unspecified"
19,S23,1,1,S20S29,,,5,S23.11,Izpah prsnega vretenca T1/T2 in T2/T3,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of T1/T2 and T2/T3 thoracic vertebrae
19,S23,1,2,S20S29,,,5,S23.12,Izpah prsnega vretenca T3/T4 in T4/T5,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of T3/T4 and T4/T5 thoracic vertebrae
19,S23,1,3,S20S29,,,5,S23.13,Izpah prsnega vretenca T5/T6 in T6/T7,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of T5/T6 and T6/T7 thoracic vertebrae
19,S23,1,4,S20S29,,,5,S23.14,Izpah prsnega vretenca T7/T8 in T8/T9,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of T7/T8 and T8/T9 thoracic vertebrae
19,S23,1,5,S20S29,,,5,S23.15,Izpah prsnega vretenca T9/t10 in T10/T11,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of T9/T10 and T10/T11 thoracic vertebrae
19,S23,1,6,S20S29,,,5,S23.16,Izpah prsnega vretenca T11/T12,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of T11/T12 thoracic vertebrae
19,S23,1,7,S20S29,,,5,S23.17,Izpah prsnega vretenca T12/l1,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of T12/L1 thoracolumbar vertebrae
19,S23,2,,S20S29,,,4,S23.2,Izpah drugega in neopredeljenega dela prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of other and unspecified parts of thorax
19,S23,3,,S20S29,,,4,S23.3,Zvin in nateg prsne hrbtenice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Sprain and strain of thoracic spine
19,S23,4,,S20S29,,,4,S23.4,Zvin in nateg reber in prsnice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Sprain and strain of ribs and sternum
19,S23,5,,S20S29,,,4,S23.5,Zvin in nateg drugih in neopredeljenih delov prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Sprain and strain of other and unspecified parts of thorax
19,S24,,,S20S29,,,3,S24,Poškodba živcev in hrbtnega mozga v predelu prsnega koša,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Concussion and oedema of thoracic spinal cord
19,S24,0,,S20S29,,,4,S24.0,Pretres in oteklina hrbtnega mozga na prsnem delu,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Concussion and oedema of thoracic spinal cord
19,S24,1,,S20S29,,,4,S24.1,Druge in neopredeljene poškodbe hrbtnega mozga v predelu prsnega koša,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of thoracic spinal cord unspecified
19,S24,1,0,S20S29,,,5,S24.10,Neopredeljena poškodba hrbtnega mozga prsne hrbtenice,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of thoracic spinal cord unspecified
19,S24,1,1,S20S29,,,5,S24.11,Popolna poškodba hrbtnega mozga prsne hrbtenice,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Complete lesion of thoracic spinal cord
19,S24,1,2,S20S29,,,5,S24.12,Nepopolna poškodba hrbtnega mozga prsne hrbtenice,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Incomplete cord syndrome of thoracic spinal cord
19,S24,2,,S20S29,,,4,S24.2,Poškodba živčne korenine v hrbtenici v predelu prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of nerve root of thoracic spine
19,S24,3,,S20S29,,,4,S24.3,Poškodba perifernih živcev prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of peripheral nerves of thorax
19,S24,4,,S20S29,,,4,S24.4,Poškodba simpatikusa v predelu prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of thoracic sympathetic nerves
19,S24,5,,S20S29,,,4,S24.5,Poškodba drugih živcev prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of other nerves of thorax
19,S24,6,,S20S29,,,4,S24.6,Poškodba neopredeljega živca prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of unspecified nerve of thorax
19,S24,7,,S20S29,,,4,S24.7,Funkcionalni nivo poškodbe hrbtnega mozga prsne hrbtenice,0,0,0,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,
19,S24,7,0,S20S29,,,5,S24.70,"Funkcionalni nivo poškodbe hrbtnega mozga prsne hrbtenice, neopredeljen nivo ",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S24,7,1,S20S29,,,5,S24.71,"Funkcionalna poškodba hrbtnega mozga, T1",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S24,7,2,S20S29,,,5,S24.72,"Funkcionalna poškodba hrbtnega mozga, T2/T3",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S24,7,3,S20S29,,,5,S24.73,"Funkcionalna poškodba hrbtnega mozga, T4/T5",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S24,7,4,S20S29,,,5,S24.74,"Funkcionalna poškodba hrbtnega mozga, T6/T7",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S24,7,5,S20S29,,,5,S24.75,"Funkcionalna poškodba hrbtnega mozga, T8/T9",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S24,7,6,S20S29,,,5,S24.76,"Funkcionalna poškodba hrbtnega mozga, T10/T11",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S24,7,7,S20S29,,,5,S24.77,"Funkcionalna poškodba hrbtnega mozga, T12",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,
19,S25,,,S20S29,,,3,S25,Poškodba krvnih žil prsnega koša,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of thoracic aorta
19,S25,0,,S20S29,,,4,S25.0,Poškodba aorte v prsnem košu,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of thoracic aorta
19,S25,1,,S20S29,,,4,S25.1,Poškodba arterije inominate ali arterije subklavije ,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of innominate or subclavian artery
19,S25,2,,S20S29,,,4,S25.2,Poškodba zgornje vene kave,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of superior vena cava
19,S25,3,,S20S29,,,4,S25.3,Poškodba vene inominate in vene subklavije,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of innominate or subclavian vein
19,S25,4,,S20S29,,,4,S25.4,Poškodba pljučnih krvnih žil,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of pulmonary blood vessels
19,S25,5,,S20S29,,,4,S25.5,Poškodba medrebrnih krvnih žil,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of intercostal blood vessels
19,S25,7,,S20S29,,,4,S25.7,Poškodba več krvnih žil prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of multiple blood vessels of thorax
19,S25,8,,S20S29,,,4,S25.8,Poškodba drugih krvnih žil prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of other blood vessels of thorax
19,S25,9,,S20S29,,,4,S25.9,Poškodba neopredeljenih krvnih žil prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of unspecified blood vessel of thorax
19,S26,,,S20S29,,,3,S26,Poškodba srca,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic haemopericardium
19,S26,0,,S20S29,,,4,S26.0,Poškodba srca s hemoperikardom,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic haemopericardium
19,S26,8,,S20S29,,,4,S26.8,Druge poškodbe srca,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other injuries of heart
19,S26,8,1,S20S29,,,5,S26.81,Udarnina srca,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Contusion of heart
19,S26,8,2,S20S29,,,5,S26.82,Raztrganina srca brez penetracije v srčno votlino,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Laceration of heart without penetration into heart chamber
19,S26,8,3,S20S29,,,5,S26.83,Raztrganina srca s penetracijo v srčno votlino,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Laceration of heart with penetration into heart chamber
19,S26,8,8,S20S29,,,5,S26.88,Druge poškodbe srca,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other injuries of heart
19,S26,9,,S20S29,,,4,S26.9,"Poškodba srca, neopredeljena",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Injury of heart, unspecified"
19,S27,,,S20S29,,,3,S27,Poškodba drugih in neopredeljenih prsnih organov,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic pneumothorax
19,S27,0,,S20S29,,,4,S27.0,Poškodbeni pnevmotoraks,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic pneumothorax
19,S27,1,,S20S29,,,4,S27.1,Poškodbeni hemotoraks,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic haemothorax
19,S27,2,,S20S29,,,4,S27.2,Poškodbeni hemopnevmotoraks,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic haemopneumothorax
19,S27,3,,S20S29,,,4,S27.3,Druge poškodbe pljuč,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other injuries of lung
19,S27,3,1,S20S29,,,5,S27.31,Udarnina in hematom pljuč,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Contusion and haematoma of lung
19,S27,3,2,S20S29,,,5,S27.32,Strganina pljuč ,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Laceration of lung
19,S27,3,8,S20S29,,,5,S27.38,Druge in neopredeljene poškodb pljuč,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other and unspecified injuries of lung
19,S27,4,,S20S29,,,4,S27.4,Poškodba bronhija,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of bronchus
19,S27,5,,S20S29,,,4,S27.5,Poškodba prsnega dela sapnika,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of thoracic trachea
19,S27,6,,S20S29,,,4,S27.6,Poškodba plevre,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of pleura
19,S27,7,,S20S29,,,4,S27.7,Multiple poškodbe prsnih organov,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Multiple injuries of intrathoracic organs
19,S27,8,,S20S29,,,4,S27.8,Poškodba drugih opredeljenih prsnih organov,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of other specified intrathoracic organs  
19,S27,8,1,S20S29,,,5,S27.81,Poškodba prepone,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of diaphragm
19,S27,8,2,S20S29,,,5,S27.82,Poškodba Ductus thoracicus,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of lymphatic thoracic duct
19,S27,8,3,S20S29,,,5,S27.83,Poškodba prsnega dela požiralnika,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of oesophagus (thoracic part)
19,S27,8,4,S20S29,,,5,S27.84,Poškodba ščitnice,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of thymus gland
19,S27,8,8,S20S29,,,5,S27.88,Poškodba drugih prsnih organov in struktur,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of other specified intrathoracic organs and structures
19,S27,9,,S20S29,,,4,S27.9,Poškodba neopredeljenega prsnega organa,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of unspecified intrathoracic organ
19,S28,,,S20S29,,,3,S28,Crush poškodba prsnega koša in poškodbena amputacije dela prsnega koša,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Crushed chest
19,S28,0,,S20S29,,,4,S28.0,Crush poškodba prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Crushed chest
19,S28,1,,S20S29,,,4,S28.1,Poškodbena amputacija dela prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic amputation of part of thorax
19,S29,,,S20S29,,,3,S29,Druge in neopredeljene poškodbe prsnega koša,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of muscle and tendon at thorax level
19,S29,0,,S20S29,,,4,S29.0,Poškodba mišice in tetive na prsnem košu,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Injury of muscle and tendon at thorax level
19,S29,7,,S20S29,,,4,S29.7,Multiple poškodbe prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Multiple injuries of thorax
19,S29,8,,S20S29,,,4,S29.8,Druge opredeljene poškodbe prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other specified injuries of thorax
19,S29,9,,S20S29,,,4,S29.9,Neopredeljena poškodba prsnega koša,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Unspecified injury of thorax
19,S30,,,S30S39,,,3,S30,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Contusion of lower back and pelvis
19,S30,0,,S30S39,,,4,S30.0,Udarnina spodnjega dela hrbta in medenice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Contusion of lower back and pelvis
19,S30,1,,S30S39,,,4,S30.1,Udarnina trebušne stene,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Contusion of abdominal wall
19,S30,2,,S30S39,,,4,S30.2,Udarnina zunanjih spolovil,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Contusion of external genital organs
19,S30,7,,S30S39,,,4,S30.7,"Multiple površinske poškodbe trebuha, spodnjega dela hrbta in medenice",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Multiple superficial injuries of abdomen, lower back and pelvis"
19,S30,8,,S30S39,,,4,S30.8,"Druge površinske poškodbe trebuha, spodnjega dela hrbta in medenice",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other superficial injuries of abdomen, lower back and pelvis, unspecified"
19,S30,8,0,S30S39,,,5,S30.80,"Druge površinske poškodbe trebuha, spodnjega dela hrbta in medenice, neopredeljena",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other superficial injuries of abdomen, lower back and pelvis, unspecified"
19,S30,8,1,S30S39,,,5,S30.81,"Druge površinske poškodbe trebuha, spodnjega dela hrbta in medenice, odrgnina",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other superficial injuries of abdomen, lower back and pelvis, abrasion"
19,S30,8,2,S30S39,,,5,S30.82,"Druge površinske poškodbe trebuha, spodnjega dela hrbta in medenice, hematom (modrica)",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other superficial injuries of abdomen, lower back and pelvis, blister"
19,S30,8,3,S30S39,,,5,S30.83,"Druge površinske poškodbe trebuha, spodnjega dela hrbta in medenice, pik žuželke",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other superficial injuries of abdomen, lower back and pelvis, insect bite"
19,S30,8,4,S30S39,,,5,S30.84,"Druge površinske poškodbe trebuha, spodnjega dela hrbta in medenice, tujek",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other superficial injuries of abdomen, lower back and pelvis, superficial foreign body"
19,S30,8,8,S30S39,,,5,S30.88,"Druge površinske poškodbe trebuha, spodnjega dela hrbta in medenice, drugo",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Other superficial injuries of abdomen, lower back and pelvis, other"
19,S30,9,,S30S39,,,4,S30.9,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice, del neopredeljen ",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Superficial injury of abdomen, lower back and pelvis, part unspecified, unspecified"
19,S30,9,0,S30S39,,,5,S30.90,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice, del neopredeljen, neopredeljena",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Superficial injury of abdomen, lower back and pelvis, part unspecified, unspecified"
19,S30,9,1,S30S39,,,5,S30.91,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice, del neopredeljen, odrgnina",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Superficial injury of abdomen, lower back and pelvis, part unspecified, abrasion"
19,S30,9,2,S30S39,,,5,S30.92,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice, del neopredeljen, hematom (modrica)",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Superficial injury of abdomen, lower back and pelvis, part unspecified, blister"
19,S30,9,3,S30S39,,,5,S30.93,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice, del neopredeljen, pik žuželke",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Superficial injury of abdomen, lower back and pelvis, part unspecified, insect bite"
19,S30,9,4,S30S39,,,5,S30.94,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice, del neopredeljen, tujek",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Superficial injury of abdomen, lower back and pelvis, part unspecified, superficial foreign body"
19,S30,9,8,S30S39,,,5,S30.98,"Površinska poškodba trebuha, spodnjega dela hrbta in medenice, del neopredeljen, drugo",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Superficial injury of abdomen, lower back and pelvis, part unspecified, other"
19,S31,,,S30S39,,,3,S31,"Rana na trebuhu, spodnjem delu hrbta in medenici",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Open wound of lower back and pelvis
19,S31,0,,S30S39,,,4,S31.0,Rana na spodnjem delu hrbta in medenici,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Open wound of lower back and pelvis
19,S31,1,,S30S39,,,4,S31.1,Rana na trebušni steni,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Open wound of abdominal wall
19,S31,2,,S30S39,,,4,S31.2,Rana na penisu,0,0,1,1995-01-01 00:00:00,,1,1,,,,0,0,0,0,0,0,Open wound of penis
19,S31,3,,S30S39,,,4,S31.3,Rana na skrotumu in testisih,0,0,1,1995-01-01 00:00:00,,1,1,,,,0,0,0,0,0,0,Open wound of scrotum and testes
19,S31,4,,S30S39,,,4,S31.4,Rana na vagini in vulvi,0,0,1,1995-01-01 00:00:00,,2,1,,,,0,0,0,0,0,0,Open wound of vagina and vulva
19,S31,5,,S30S39,,,4,S31.5,Rana na drugih in neopredeljenih delih zunanjih spolovil,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Open wound of other and unspecified external genital organs
19,S31,7,,S30S39,,,4,S31.7,"Multiple rane na trebuhu, spodnjem delu hrbta in medenici",0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Multiple open wounds of abdomen, lower back and pelvis"
19,S31,8,,S30S39,,,4,S31.8,Rana drugih in neopredeljenih delov trebuha,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Open wound of other and unspecified parts of abdomen
19,S31,8,0,S30S39,,,5,S31.80,Rana drugih in neopredeljenih delov trebuha,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Open wound of other and unspecified parts of abdomen
19,S31,8,1,S30S39,,,5,S31.81,"Rana drugih in neopredeljenih delov trebuha, komunikacija z zlomom",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Open wound (of any part of lower back and pelvis) communicating with a fracture
19,S31,8,2,S30S39,,,5,S31.82,"Rana drugih in neopredeljenih delov trebuha, komunikacija z izpahom",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Open wound (of any part of lower back and pelvis) communicating with a dislocation
19,S31,8,3,S30S39,,,5,S31.83,"Rana drugih in neopredeljenih delov trebuha, komunikacija z trebušno votlino",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,1,0,0,0,Open wound (of any part of abdomen) communicating with an intra-abdominal injury
19,S32,,,S30S39,,,3,S32,Zlom ledvene hrbtenice in medenice,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, level unspecified"
19,S32,0,,S30S39,,,4,S32.0,Zlom ledvenega vretenca,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, level unspecified"
19,S32,0,0,S30S39,,,5,S32.00,"Zlom ledvenega vretenca, neopredeljen nivo",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, level unspecified"
19,S32,0,1,S30S39,,,5,S32.01,"Zlom ledvenega vretenca, L1",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, L1 level"
19,S32,0,2,S30S39,,,5,S32.02,"Zlom ledvenega vretenca, L2",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, L2 level"
19,S32,0,3,S30S39,,,5,S32.03,"Zlom ledvenega vretenca, L3",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, L3 level"
19,S32,0,4,S30S39,,,5,S32.04,"Zlom ledvenega vretenca, L4",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, L4 level"
19,S32,0,5,S30S39,,,5,S32.05,"Zlom ledvenega vretenca, L5",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbar vertebra, L5 level"
19,S32,1,,S30S39,,,4,S32.1,Zlom križnice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Fracture of sacrum
19,S32,2,,S30S39,,,4,S32.2,Zlom trtice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Fracture of coccyx
19,S32,3,,S30S39,,,4,S32.3,Zlom črevnice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Fracture of ilium
19,S32,4,,S30S39,,,4,S32.4,Zlom acetabuluma,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Fracture of acetabulum
19,S32,5,,S30S39,,,4,S32.5,Zlom sramnice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Fracture of pubis
19,S32,7,,S30S39,,,4,S32.7,Multipli zlomi ledvene hrbtenice in medenice,0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Multiple fractures of lumbar spine with pelvis
19,S32,8,,S30S39,,,4,S32.8,Zlom drugih in neopredeljenih delov ledvene hrbtenice in medenice,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of of other and unspecified parts of lumbar spine and pelvis, closed"
19,S32,8,1,S30S39,,,5,S32.81,Zlom sednice ,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Fracture of ischium
19,S32,8,2,S30S39,,,5,S32.82,"Zlom ledvenokrižne hrbtenice, neopredeljen del",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of lumbosacral spine, part unspecified"
19,S32,8,3,S30S39,,,5,S32.83,"Zlom medenice, neopredeljen del",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Fracture of pelvis, part unspecified"
19,S32,8,9,S30S39,,,5,S32.89,Druge in multiple poškodbe medenice,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Other and multiple pelvic fractures
19,S33,,,S30S39,,,3,S33,"Izpah, izvin in nateg sklepov in vezi na ledveni hrbtenici in medenici",0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic rupture of lumbar intervertebral disc
19,S33,0,,S30S39,,,4,S33.0,Poškodbena ruptura ledvene medvretenčne ploščice (diskusa),0,0,1,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Traumatic rupture of lumbar intervertebral disc
19,S33,1,,S30S39,,,4,S33.1,Izpah ledvenega vretenca,0,0,0,1995-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Dislocation of lumbar vertebra, level unspecified"
19,S33,1,0,S30S39,,,5,S33.10,"Izpah ledvenega vretenca, neopredeljen nivo",0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,"Dislocation of lumbar vertebra, level unspecified"
19,S33,1,1,S30S39,,,5,S33.11,Izpah ledvenega vretenca L1/L2,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of L1/L2 lumbar vertebrae
19,S33,1,2,S30S39,,,5,S33.12,Izpah ledvenega vretenca L2/L3,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of L2/L3 lumbar vertebrae
19,S33,1,3,S30S39,,,5,S33.13,Izpah ledvenega vretenca L3/L4,0,0,1,2013-01-01 00:00:00,,,,,,,0,0,0,0,0,0,Dislocation of L3/L4 lumbar vertebrae
